TipoCliente,idCredito,idBanco,montoExigible
Tipo04,616381,12,1227.47
Tipo03,616447,12,855.89
Tipo02,616451,12,1272.25
Tipo02,616558,12,1207.98
Tipo03,616583,12,1272.25
Tipo02,616602,12,1300.67
Tipo03,616608,12,1016.23
Tipo02,616609,12,674.29
Tipo03,616685,12,529.6
Tipo03,616720,12,635.7
Tipo04,616841,12,808.6
Tipo03,616858,12,1837.6
Tipo04,616936,12,2374.87
Tipo03,616968,12,797.07
Tipo03,617011,12,1218.56
Tipo02,617044,12,684.05
Tipo02,617054,12,655.63
Tipo02,617134,12,339.13
Tipo03,617201,12,446.77
Tipo02,617262,12,1245.96
Tipo02,617275,12,1060.17
Tipo03,617326,12,1666.65
Tipo04,617332,12,681.97
Tipo04,617366,12,875.31
Tipo04,617556,12,1674.33
Tipo02,380821,72,228.65
Tipo02,477631,72,290.46
Tipo02,484067,72,252.01
Tipo03,493138,72,142.97
Tipo02,497677,72,127.74
Tipo02,524877,72,150.88
Tipo02,539793,72,999.99
Tipo01,540623,72,1639.42
Tipo01,546278,72,240.45
Tipo02,546432,72,584.98
Tipo01,546463,72,1272.25
Tipo01,548161,72,655.77
Tipo02,548709,72,424.08
Tipo02,549687,72,584.73
Tipo02,550188,72,883.03
Tipo02,550679,72,750.63
Tipo02,551234,72,2883.77
Tipo02,551556,72,848.17
Tipo02,551619,72,948.68
Tipo02,552230,72,480.02
Tipo02,552472,72,1420.68
Tipo02,552720,72,819.66
Tipo01,552748,72,530.08
Tipo02,552749,72,437.18
Tipo02,552760,72,1101.07
Tipo02,552763,72,291.79
Tipo02,552797,72,537.98
Tipo01,552867,72,596.78
Tipo02,553037,72,1161.57
Tipo01,553090,72,619.97
Tipo02,553676,72,1374.0
Tipo02,553742,72,636.13
Tipo02,553881,72,1092.95
Tipo02,553892,72,1639.42
Tipo02,554281,72,1639.42
Tipo02,554325,72,593.72
Tipo02,554331,72,762.49
Tipo02,554374,72,1278.75
Tipo02,554399,72,2185.89
Tipo02,554448,72,810.03
Tipo02,554472,72,550.53
Tipo02,554479,72,1715.93
Tipo02,554496,72,2185.89
Tipo02,554497,72,1366.18
Tipo02,554522,72,429.68
Tipo02,554560,72,400.67
Tipo02,554561,72,1984.4
Tipo02,554570,72,813.26
Tipo02,554574,72,742.95
Tipo02,554592,72,370.0
Tipo02,554622,72,491.83
Tipo02,554628,72,660.64
Tipo03,554650,72,546.47
Tipo02,554872,72,449.97
Tipo02,565417,72,1241.72
Tipo02,565827,72,670.05
Tipo02,565831,72,659.59
Tipo02,565953,72,934.47
Tipo03,565999,72,1399.96
Tipo02,566124,72,1611.3
Tipo01,566143,72,547.17
Tipo02,566193,72,650.9
Tipo02,566325,72,546.47
Tipo02,566336,72,895.17
Tipo02,566402,72,670.0
Tipo02,566428,72,735.01
Tipo02,566458,72,900.13
Tipo02,566465,72,1314.66
Tipo02,566479,72,825.75
Tipo02,566525,72,654.67
Tipo02,566529,72,546.9
Tipo02,566566,72,466.49
Tipo01,566684,72,337.01
Tipo02,566733,72,656.46
Tipo02,566745,72,605.59
Tipo01,566823,72,459.91
Tipo02,566836,72,360.67
Tipo02,566885,72,605.59
Tipo02,566916,72,526.8
Tipo01,566969,72,456.95
Tipo01,566986,72,376.08
Tipo01,567009,72,583.56
Tipo02,567043,72,537.1
Tipo02,567045,72,560.64
Tipo01,567063,72,970.48
Tipo02,567352,72,780.31
Tipo02,567394,72,430.03
Tipo02,567459,72,1843.0
Tipo02,567466,72,436.81
Tipo02,571075,72,549.97
Tipo02,571139,72,1639.42
Tipo02,571146,72,478.64
Tipo02,571195,72,669.62
Tipo03,571412,72,1357.66
Tipo02,571491,72,929.59
Tipo02,571568,72,1843.0
Tipo02,571723,72,1498.97
Tipo01,571925,72,1137.98
Tipo02,572179,72,298.39
Tipo02,572356,72,1899.0
Tipo02,572358,72,614.33
Tipo02,572366,72,836.1
Tipo02,572531,72,546.47
Tipo02,572552,72,1193.12
Tipo02,572595,72,298.39
Tipo02,572620,72,1278.96
Tipo02,572684,72,891.86
Tipo02,572731,72,1382.25
Tipo02,572756,72,814.25
Tipo02,572762,72,202.16
Tipo02,572796,72,825.75
Tipo02,572808,72,702.22
Tipo01,572811,72,2611.71
Tipo02,572820,72,1092.95
Tipo02,572851,72,655.77
Tipo02,572892,72,308.21
Tipo01,572910,72,264.11
Tipo02,572952,72,655.77
Tipo02,572957,72,231.22
Tipo02,572978,72,418.4
Tipo02,572985,72,774.96
Tipo02,572997,72,546.47
Tipo02,573000,72,752.27
Tipo03,573061,72,266.13
Tipo02,573070,72,206.29
Tipo02,573090,72,2754.23
Tipo02,573116,72,601.12
Tipo02,573118,72,1699.54
Tipo02,573144,72,918.43
Tipo02,573213,72,847.04
Tipo02,573214,72,798.63
Tipo02,573247,72,1288.96
Tipo01,573374,72,579.26
Tipo02,573397,72,1196.78
Tipo02,573407,72,346.39
Tipo02,573412,72,607.24
Tipo03,573414,72,1786.86
Tipo02,573451,72,1104.04
Tipo02,573458,72,983.65
Tipo02,573541,72,1101.85
Tipo02,573567,72,379.49
Tipo02,573796,72,915.36
Tipo02,573869,72,1231.84
Tipo01,573873,72,437.18
Tipo01,573897,72,2654.99
Tipo02,574005,72,614.33
Tipo02,574015,72,678.53
Tipo02,574066,72,1228.67
Tipo02,574420,72,1228.67
Tipo02,574444,72,963.0
Tipo02,574745,72,601.12
Tipo02,574762,72,394.66
Tipo02,574786,72,669.99
Tipo02,574951,72,900.0
Tipo02,575244,72,2051.33
Tipo02,575260,72,254.45
Tipo04,575405,72,1038.3
Tipo02,575594,72,1103.81
Tipo01,575612,72,1386.56
Tipo01,575732,72,1843.0
Tipo02,575753,72,307.17
Tipo01,576088,72,1696.34
Tipo02,576155,72,1858.01
Tipo02,576235,72,1132.4
Tipo02,576363,72,655.77
Tipo02,576398,72,924.15
Tipo02,576417,72,533.0
Tipo02,576539,72,551.31
Tipo02,576576,72,1060.21
Tipo02,576650,72,1089.89
Tipo03,576718,72,759.6
Tipo03,576788,72,368.6
Tipo02,576802,72,552.9
Tipo02,576849,72,318.06
Tipo02,577060,72,683.1
Tipo02,577093,72,1412.97
Tipo02,577281,72,1843.0
Tipo02,577343,72,640.9
Tipo02,577527,72,929.01
Tipo02,577580,72,488.99
Tipo02,577609,72,817.53
Tipo02,577666,72,1226.18
Tipo02,577760,72,368.6
Tipo02,577974,72,514.97
Tipo02,578085,72,677.18
Tipo02,578179,72,307.17
Tipo02,578187,72,698.5
Tipo02,578290,72,1007.51
Tipo02,578297,72,1228.67
Tipo02,578419,72,982.93
Tipo02,578427,72,546.47
Tipo02,578441,72,693.75
Tipo02,578672,72,636.13
Tipo02,578719,72,1124.96
Tipo02,578777,72,1092.95
Tipo02,578848,72,485.32
Tipo02,578882,72,614.33
Tipo02,579228,72,1366.18
Tipo02,579347,72,1314.66
Tipo02,579415,72,300.02
Tipo02,579479,72,921.44
Tipo01,579493,72,1094.04
Tipo02,579561,72,1465.97
Tipo02,579612,72,782.12
Tipo02,579649,72,1170.47
Tipo03,579767,72,710.42
Tipo02,579878,72,546.47
Tipo02,580059,72,523.53
Tipo02,580096,72,655.77
Tipo02,580186,72,920.89
Tipo02,580373,72,737.2
Tipo03,580599,72,1162.42
Tipo02,580819,72,1967.3
Tipo02,580857,72,546.47
Tipo02,580878,72,837.65
Tipo01,580942,72,1000.84
Tipo02,580981,72,921.44
Tipo02,581030,72,972.72
Tipo02,581246,72,546.47
Tipo03,581273,72,1641.07
Tipo02,581285,72,437.18
Tipo02,581349,72,923.26
Tipo02,581364,72,336.09
Tipo02,581404,72,921.5
Tipo02,581436,72,1060.21
Tipo02,581484,72,1355.02
Tipo02,581586,72,1100.0
Tipo02,581718,72,497.29
Tipo02,581809,72,562.86
Tipo02,581882,72,1843.0
Tipo02,581884,72,483.75
Tipo02,581890,72,2764.3
Tipo03,581911,72,635.7
Tipo02,581973,72,462.65
Tipo02,581998,72,534.56
Tipo02,582066,72,273.24
Tipo02,582096,72,552.9
Tipo02,582108,72,786.92
Tipo02,582368,72,1800.0
Tipo02,582419,72,294.44
Tipo03,582556,72,710.42
Tipo02,582837,72,1044.37
Tipo01,582878,72,430.03
Tipo01,582967,72,341.89
Tipo02,583177,72,915.36
Tipo02,583355,72,369.55
Tipo02,583359,72,1366.18
Tipo02,583488,72,1272.25
Tipo02,583683,72,606.75
Tipo03,583692,72,1351.53
Tipo02,583773,72,929.01
Tipo02,583866,72,1912.66
Tipo03,583889,72,2185.89
Tipo02,583936,72,552.9
Tipo02,583983,72,421.77
Tipo02,584022,72,511.5
Tipo02,584058,72,968.05
Tipo02,584102,72,193.35
Tipo02,584108,72,1228.67
Tipo02,584115,72,1002.94
Tipo02,584116,72,546.47
Tipo02,584149,72,1187.44
Tipo02,584165,72,409.86
Tipo02,584202,72,819.71
Tipo02,584208,72,901.68
Tipo02,584246,72,1132.21
Tipo02,584469,72,593.12
Tipo02,584642,72,178.53
Tipo02,584718,72,546.47
Tipo02,584725,72,798.63
Tipo02,584748,72,614.92
Tipo02,584753,72,1092.95
Tipo02,585368,72,1908.38
Tipo02,585759,72,880.67
Tipo02,585776,72,612.05
Tipo02,586051,72,1437.23
Tipo02,586233,72,975.39
Tipo02,586256,72,614.33
Tipo01,586428,72,248.87
Tipo02,586454,72,1118.71
Tipo02,586643,72,916.0
Tipo02,587311,72,752.16
Tipo02,587606,72,819.16
Tipo02,587663,72,1166.23
Tipo02,587720,72,1355.02
Tipo01,587744,72,719.16
Tipo02,588046,72,819.71
Tipo04,588367,72,1877.42
Tipo02,588381,72,1569.11
Tipo03,588540,72,1115.34
Tipo02,588669,72,2488.05
Tipo02,588898,72,1585.65
Tipo02,589392,72,614.33
Tipo03,589424,72,1036.76
Tipo02,589494,72,601.12
Tipo03,589592,72,1474.4
Tipo02,589684,72,641.98
Tipo02,589874,72,316.95
Tipo03,589995,72,929.01
Tipo02,590195,72,614.33
Tipo02,590197,72,1719.4
Tipo01,590281,72,546.47
Tipo02,590289,72,1366.18
Tipo02,590304,72,1344.32
Tipo02,590526,72,819.71
Tipo04,590659,72,1406.82
Tipo02,590748,72,1290.1
Tipo01,590774,72,568.34
Tipo02,590775,72,1092.95
Tipo03,590813,72,765.07
Tipo02,590879,72,577.47
Tipo02,590889,72,1193.56
Tipo02,591061,72,2606.68
Tipo02,591156,72,535.0
Tipo02,591157,72,1825.22
Tipo02,591191,72,1639.42
Tipo02,591272,72,1639.42
Tipo02,591490,72,1530.13
Tipo02,591513,72,1633.96
Tipo02,591810,72,1092.95
Tipo02,592167,72,1475.48
Tipo02,592194,72,819.71
Tipo02,592204,72,819.71
Tipo02,592267,72,620.82
Tipo02,592298,72,1202.24
Tipo02,592339,72,614.33
Tipo02,592816,72,546.47
Tipo02,593035,72,546.47
Tipo02,593113,72,1250.0
Tipo02,593235,72,896.22
Tipo02,593250,72,508.3
Tipo02,593288,72,628.44
Tipo02,593340,72,951.96
Tipo02,593366,72,469.97
Tipo02,593413,72,430.03
Tipo02,593722,72,1272.25
Tipo02,593849,72,720.8
Tipo02,593917,72,1684.75
Tipo02,593920,72,413.27
Tipo02,594298,72,612.49
Tipo02,594578,72,542.83
Tipo02,594671,72,1290.1
Tipo02,594675,72,993.16
Tipo02,594774,72,1167.23
Tipo02,594800,72,424.08
Tipo02,594934,72,489.1
Tipo03,595048,72,1734.46
Tipo02,595128,72,491.47
Tipo02,595182,72,1099.51
Tipo04,595663,72,245.91
Tipo04,596104,72,546.47
Tipo03,596312,72,598.61
Tipo02,596318,72,300.56
Tipo02,596357,72,546.47
Tipo02,596468,72,287.39
Tipo03,596575,72,1105.8
Tipo03,597108,72,1967.3
Tipo02,597359,72,1161.09
Tipo02,597634,72,546.47
Tipo02,597945,72,814.25
Tipo02,598064,72,874.36
Tipo02,598523,72,500.03
Tipo02,598584,72,1092.95
Tipo02,598697,72,546.47
Tipo02,598730,72,636.13
Tipo02,598731,72,491.83
Tipo02,598877,72,683.78
Tipo02,598924,72,566.07
Tipo02,598997,72,819.71
Tipo02,599275,72,562.87
Tipo02,599394,72,816.98
Tipo02,599625,72,2196.67
Tipo02,599720,72,763.35
Tipo02,599738,72,748.67
Tipo02,599748,72,706.48
Tipo02,599767,72,546.47
Tipo02,599816,72,1092.95
Tipo02,599853,72,956.33
Tipo03,599854,72,765.07
Tipo03,599868,72,890.75
Tipo02,600449,72,765.07
Tipo02,600665,72,546.47
Tipo02,601002,72,861.84
Tipo02,601342,72,635.53
Tipo02,601543,72,1355.02
Tipo02,601561,72,805.76
Tipo02,601564,72,430.03
Tipo02,601770,72,715.88
Tipo02,601879,72,1569.11
Tipo04,601971,72,923.54
Tipo02,601994,72,354.11
Tipo02,602199,72,1451.98
Tipo02,602324,72,340.24
Tipo02,602401,72,1474.4
Tipo02,602481,72,814.25
Tipo02,602503,72,1530.13
Tipo02,602665,72,565.19
Tipo02,602728,72,1351.53
Tipo03,602779,72,921.5
Tipo02,602849,72,2185.89
Tipo02,602909,72,2395.9
Tipo02,603037,72,266.46
Tipo02,603059,72,554.33
Tipo02,603199,72,516.04
Tipo02,603366,72,710.97
Tipo02,603398,72,546.47
Tipo02,603402,72,1734.18
Tipo03,603440,72,1639.42
Tipo02,603464,72,1884.63
Tipo02,603480,72,1482.58
Tipo03,603562,72,405.46
Tipo02,603568,72,720.94
Tipo02,603647,72,245.91
Tipo04,603668,72,1740.57
Tipo02,603669,72,1497.02
Tipo03,603769,72,675.77
Tipo02,603806,72,212.04
Tipo03,603878,72,915.36
Tipo03,603887,72,3278.84
Tipo02,603910,72,1147.59
Tipo03,603972,72,681.91
Tipo02,604055,72,3133.1
Tipo02,604132,72,878.19
Tipo03,604136,72,1053.7
Tipo04,604153,72,212.04
Tipo03,604185,72,1092.95
Tipo02,604252,72,327.88
Tipo02,604289,72,2134.13
Tipo02,604295,72,606.59
Tipo02,604373,72,593.88
Tipo04,604487,72,622.98
Tipo02,604584,72,355.21
Tipo02,605083,72,565.22
Tipo02,605211,72,1599.97
Tipo02,605284,72,1092.95
Tipo02,605310,72,1092.95
Tipo02,605401,72,765.07
Tipo03,605572,72,678.53
Tipo02,605598,72,472.7
Tipo02,605614,72,819.71
Tipo03,605621,72,546.47
Tipo03,605829,72,916.02
Tipo03,605979,72,1088.74
Tipo02,606034,72,848.17
Tipo02,606068,72,296.86
Tipo02,606207,72,546.47
Tipo02,606221,72,1211.54
Tipo02,606236,72,418.06
Tipo02,606247,72,1169.45
Tipo02,606271,72,1705.82
Tipo02,606297,72,1211.17
Tipo02,606314,72,1366.18
Tipo02,606317,72,805.76
Tipo02,606350,72,614.33
Tipo02,606508,72,952.43
Tipo02,606532,72,1639.42
Tipo02,606561,72,1404.29
Tipo02,606617,72,430.03
Tipo02,606737,72,601.02
Tipo02,606838,72,700.34
Tipo02,606958,72,614.33
Tipo02,607412,72,1038.3
Tipo03,607553,72,1239.19
Tipo02,607577,72,651.56
Tipo02,607760,72,1781.57
Tipo03,607776,72,765.07
Tipo02,608099,72,1186.8
Tipo02,608197,72,551.31
Tipo02,608247,72,2561.32
Tipo03,608259,72,1228.67
Tipo02,608299,72,1113.36
Tipo02,608381,72,819.16
Tipo02,608383,72,296.86
Tipo03,608420,72,644.84
Tipo02,608425,72,1212.52
Tipo03,608625,72,546.47
Tipo02,608651,72,921.5
Tipo02,608703,72,920.89
Tipo02,608753,72,921.5
Tipo02,608899,72,932.99
Tipo02,609014,72,466.49
Tipo02,609143,72,879.13
Tipo03,609181,72,720.94
Tipo02,609203,72,338.67
Tipo02,609204,72,1276.66
Tipo02,609247,72,1535.83
Tipo02,609414,72,1045.37
Tipo02,609492,72,1065.84
Tipo02,609537,72,1090.41
Tipo02,609546,72,1769.24
Tipo03,609614,72,1453.42
Tipo02,609616,72,449.15
Tipo03,609619,72,848.17
Tipo02,609654,72,369.67
Tipo03,609702,72,1208.64
Tipo02,609730,72,916.02
Tipo02,609763,72,593.72
Tipo03,609774,72,2502.1
Tipo03,609781,72,958.43
Tipo02,609811,72,296.86
Tipo03,609913,72,1272.25
Tipo02,609955,72,572.51
Tipo02,609986,72,635.7
Tipo02,610000,72,848.17
Tipo02,610051,72,627.64
Tipo02,610069,72,1255.29
Tipo02,610101,72,1119.58
Tipo02,610280,72,2322.52
Tipo02,610353,72,1187.44
Tipo03,610370,72,1077.17
Tipo03,610452,72,1441.89
Tipo04,610517,72,466.49
Tipo02,610969,72,1857.06
Tipo03,610989,72,952.92
Tipo02,611032,72,599.97
Tipo02,611045,72,394.4
Tipo03,611185,72,312.85
Tipo03,611336,72,358.48
Tipo02,611340,72,551.31
Tipo02,611360,72,275.27
Tipo03,611417,72,1091.3
Tipo01,611493,72,802.37
Tipo02,611500,72,1401.6
Tipo02,611578,72,470.73
Tipo03,611617,72,1438.58
Tipo02,611620,72,937.23
Tipo03,611631,72,1449.95
Tipo03,611677,72,650.67
Tipo03,611686,72,441.05
Tipo03,611705,72,525.86
Tipo02,611798,72,610.98
Tipo03,611809,72,1229.84
Tipo02,611813,72,1089.22
Tipo03,611968,72,382.53
Tipo03,612055,72,508.9
Tipo03,612062,72,666.15
Tipo03,612156,72,1603.04
Tipo02,612161,72,810.0
Tipo02,612163,72,1272.25
Tipo02,612172,72,2116.18
Tipo03,612173,72,479.22
Tipo02,612703,72,928.96
Tipo02,612779,72,635.7
Tipo03,612823,72,1441.0
Tipo02,612879,72,473.28
Tipo02,612912,72,593.72
Tipo03,612913,72,678.53
Tipo02,613065,72,848.17
Tipo02,613191,72,1501.26
Tipo01,613274,72,424.08
Tipo03,613295,72,424.08
Tipo03,613337,72,508.9
Tipo03,613445,72,1089.18
Tipo02,613449,72,245.91
Tipo03,613498,72,1186.84
Tipo03,613543,72,987.35
Tipo02,613584,72,763.14
Tipo02,613616,72,324.17
Tipo03,613768,72,1220.64
Tipo02,613982,72,979.0
Tipo02,614309,72,973.74
Tipo03,614523,72,888.2
Tipo02,614697,72,560.3
Tipo03,614703,72,1256.48
Tipo03,614793,72,1399.01
Tipo03,614800,72,2968.59
Tipo03,614803,72,334.9
Tipo02,614899,72,2960.11
Tipo02,614967,72,1484.29
Tipo02,614991,72,1218.27
Tipo02,615104,72,994.73
Tipo03,615313,72,1195.92
Tipo02,615344,72,258.75
Tipo02,615362,72,1926.11
Tipo03,615397,72,1639.42
Tipo02,615428,72,894.82
Tipo02,615480,72,593.72
Tipo02,615486,72,2093.7
Tipo02,615488,72,613.78
Tipo02,615537,72,2968.59
Tipo03,615624,72,1060.21
Tipo02,615659,72,318.06
Tipo02,615663,72,2025.64
Tipo03,615829,72,1187.44
Tipo03,615867,72,733.67
Tipo03,615913,72,576.75
Tipo02,616246,72,1023.61
Tipo02,616277,72,636.08
Tipo03,616296,72,424.08
Tipo03,616363,72,589.48
Tipo04,616403,72,1366.23
Tipo03,616446,72,550.53
Tipo02,616480,72,957.58
Tipo02,616482,72,2130.43
Tipo02,616579,72,1025.82
Tipo02,616772,72,1657.75
Tipo02,616784,72,613.56
Tipo02,616886,72,1303.72
Tipo02,616928,72,484.43
Tipo02,616992,72,333.84
Tipo02,617037,72,608.05
Tipo02,617065,72,726.71
Tipo04,617069,72,1214.87
Tipo03,617073,72,300.02
Tipo02,617110,72,950.42
Tipo02,617135,72,1475.26
Tipo04,617189,72,925.52
Tipo02,617225,72,763.35
Tipo02,617242,72,632.1
Tipo02,617388,72,1356.53
Tipo02,617423,72,212.04
Tipo02,617445,72,1696.34
Tipo02,617457,72,959.11
Tipo02,617544,72,667.51
Tipo02,393314,21,178.5
Tipo03,472160,21,228.5
Tipo03,497642,21,189.6
Tipo03,503908,21,193.48
Tipo03,530878,21,640.33
Tipo02,542142,2,119.85
Tipo02,545139,2,1115.34
Tipo02,545330,2,804.96
Tipo02,546149,2,1076.56
Tipo01,546545,2,636.13
Tipo02,546549,2,975.39
Tipo02,546787,2,1040.98
Tipo01,548373,2,3054.79
Tipo02,550275,2,1547.91
Tipo02,550917,2,1366.18
Tipo01,551375,2,436.96
Tipo02,551962,2,672.6
Tipo02,554365,2,765.07
Tipo02,566425,2,819.71
Tipo02,571226,2,3079.59
Tipo02,571437,2,1159.49
Tipo02,572181,2,1228.67
Tipo02,572612,2,1006.99
Tipo02,572638,2,369.55
Tipo02,572857,2,665.33
Tipo01,573052,2,710.41
Tipo02,573393,2,946.77
Tipo02,573574,2,360.12
Tipo02,573822,2,2732.37
Tipo02,574545,2,1639.42
Tipo02,574887,2,366.14
Tipo02,575171,2,620.29
Tipo01,575587,2,2732.37
Tipo01,576164,2,546.47
Tipo02,576613,2,614.33
Tipo02,579368,2,546.47
Tipo02,581296,2,1228.67
Tipo03,582421,2,546.47
Tipo03,582824,2,605.98
Tipo02,583499,2,670.0
Tipo02,584263,2,601.12
Tipo02,584317,2,688.05
Tipo03,584638,2,321.3
Tipo02,584911,2,1715.93
Tipo02,586013,2,375.65
Tipo03,586380,2,573.8
Tipo02,589216,2,1317.55
Tipo02,590119,2,636.13
Tipo02,590961,2,488.98
Tipo04,591058,2,1303.34
Tipo03,591327,2,360.67
Tipo02,591419,2,551.31
Tipo03,591507,2,1640.27
Tipo02,591819,2,676.5
Tipo03,594360,2,1808.99
Tipo03,599391,2,1008.3
Tipo04,602110,2,636.13
Tipo03,602733,2,932.99
Tipo03,602840,2,1337.66
Tipo02,604044,2,1123.82
Tipo02,605603,2,1099.74
Tipo03,605708,2,1187.44
Tipo04,606658,2,1102.62
Tipo03,607319,2,890.58
Tipo03,607678,2,1650.35
Tipo02,608870,2,631.89
Tipo02,611985,2,766.51
Tipo02,613698,2,569.97
Tipo03,614772,2,793.0
Tipo02,615358,2,1159.49
Tipo04,615724,2,508.9
Tipo03,615794,2,1703.67
Tipo03,617350,2,489.77
Tipo02,617478,2,832.01
Tipo02,571290,14,1403.97
Tipo01,572862,14,721.02
Tipo01,573054,14,218.59
Tipo01,573284,14,683.78
Tipo02,575844,14,568.34
Tipo04,576510,14,941.96
Tipo02,585596,14,848.17
Tipo02,590610,14,525.22
Tipo02,592400,14,614.33
Tipo04,592698,14,765.07
Tipo02,604157,14,1018.86
Tipo02,605421,14,671.87
Tipo01,610930,14,793.04
Tipo02,539175,72,102.2
Tipo02,539408,72,2045.07
Tipo01,547516,72,610.64
Tipo02,550170,72,279.05
Tipo02,550382,72,512.97
Tipo02,551517,72,1335.87
Tipo02,551553,72,1636.96
Tipo02,553084,72,1006.99
Tipo02,554411,72,1193.56
Tipo02,554512,72,424.08
Tipo02,566304,72,999.99
Tipo02,572167,72,819.71
Tipo02,572495,72,999.99
Tipo02,572941,72,615.4
Tipo02,573063,72,1057.1
Tipo02,573219,72,1435.15
Tipo02,573456,72,581.23
Tipo01,573497,72,602.05
Tipo02,573866,72,608.77
Tipo02,575093,72,562.48
Tipo02,575964,72,655.77
Tipo02,576648,72,1202.24
Tipo02,577621,72,337.17
Tipo01,580050,72,382.92
Tipo02,582551,72,1044.37
Tipo02,590041,72,921.44
Tipo02,591380,72,636.13
Tipo02,592188,72,995.22
Tipo02,598235,72,508.9
Tipo03,599790,72,627.35
Tipo02,600146,72,636.08
Tipo03,603253,72,2239.16
Tipo02,607125,72,581.37
Tipo02,607176,72,948.25
Tipo02,607587,72,622.98
Tipo02,609449,72,786.42
Tipo03,610188,72,813.53
Tipo02,610761,72,492.91
Tipo03,611400,72,690.2
Tipo02,611565,72,1823.56
Tipo02,612417,72,786.0
Tipo02,613899,72,1120.27
Tipo02,614035,72,1950.79
Tipo03,614376,72,1035.27
Tipo02,614400,72,805.76
Tipo02,616160,72,636.13
Tipo02,539411,12,777.85
Tipo01,541480,12,983.65
Tipo02,544614,12,1836.15
Tipo02,548585,12,856.65
Tipo02,550719,12,572.51
Tipo02,554335,12,370.0
Tipo02,565269,12,848.17
Tipo01,565565,12,860.89
Tipo02,566168,12,324.42
Tipo02,566656,12,655.77
Tipo01,566724,12,358.07
Tipo02,572195,12,1238.8
Tipo02,572425,12,999.99
Tipo02,572466,12,546.47
Tipo02,572506,12,1412.97
Tipo02,572635,12,819.66
Tipo02,572781,12,491.47
Tipo02,572838,12,308.71
Tipo01,572898,12,378.67
Tipo02,572900,12,437.18
Tipo02,572961,12,874.36
Tipo02,573010,12,1049.67
Tipo02,573048,12,985.02
Tipo02,573053,12,1645.48
Tipo02,573082,12,381.25
Tipo02,573164,12,1329.14
Tipo01,573191,12,918.08
Tipo02,573220,12,201.84
Tipo01,573283,12,754.99
Tipo04,573501,12,359.04
Tipo01,573512,12,1162.41
Tipo02,573535,12,546.47
Tipo02,573546,12,983.65
Tipo02,573573,12,805.99
Tipo02,573727,12,642.65
Tipo01,573737,12,1496.02
Tipo02,573774,12,595.65
Tipo02,574527,12,1366.18
Tipo02,574561,12,1879.87
Tipo02,574971,12,819.71
Tipo02,574991,12,1449.73
Tipo02,576637,12,907.99
Tipo02,576696,12,655.77
Tipo02,576998,12,737.2
Tipo02,577001,12,614.33
Tipo02,578136,12,1311.54
Tipo02,579286,12,2353.67
Tipo02,580093,12,568.34
Tipo02,581286,12,1573.84
Tipo02,581385,12,737.2
Tipo02,581681,12,329.29
Tipo02,581961,12,765.07
Tipo02,582336,12,546.47
Tipo03,582982,12,1147.59
Tipo02,583505,12,430.03
Tipo02,583880,12,1639.42
Tipo01,584200,12,1228.67
Tipo02,584486,12,921.44
Tipo01,584511,12,1228.67
Tipo02,584513,12,921.5
Tipo03,585340,12,618.88
Tipo02,586381,12,1366.18
Tipo02,586555,12,1240.5
Tipo02,587430,12,798.63
Tipo02,590259,12,1535.83
Tipo02,590535,12,957.29
Tipo04,590891,12,1366.18
Tipo02,591687,12,2359.29
Tipo02,591729,12,1092.95
Tipo03,592004,12,1366.18
Tipo02,592296,12,1311.54
Tipo02,592696,12,545.0
Tipo02,594227,12,1043.75
Tipo02,595354,12,999.99
Tipo02,596102,12,1426.28
Tipo02,601852,12,636.13
Tipo02,601856,12,599.97
Tipo02,602851,12,3825.31
Tipo02,603643,12,370.27
Tipo03,604190,12,1102.62
Tipo02,604438,12,424.08
Tipo02,604461,12,1018.95
Tipo02,604480,12,376.33
Tipo02,604734,12,1272.25
Tipo02,604747,12,1017.8
Tipo02,604803,12,699.74
Tipo02,604914,12,865.34
Tipo02,605743,12,242.24
Tipo03,606099,12,677.24
Tipo02,606182,12,516.83
Tipo02,606871,12,1786.8
Tipo02,607491,12,1351.54
Tipo03,609132,12,356.23
Tipo02,609191,12,2586.91
Tipo04,609274,12,1183.19
Tipo03,610958,12,523.02
Tipo02,611421,12,2366.39
Tipo04,611542,12,750.0
Tipo02,611671,12,546.47
Tipo02,611793,12,424.08
Tipo02,611800,12,615.0
Tipo02,611802,12,720.94
Tipo02,613061,12,360.47
Tipo03,613557,12,636.13
Tipo02,615859,12,1229.57
Tipo03,616407,12,360.47
Tipo02,616465,12,452.54
Tipo03,616971,12,1272.25
Tipo03,549189,2,245.91
Tipo03,374861,2,196.29
Tipo02,10327,21,1615.33
Tipo02,382226,21,225.68
Tipo02,447617,21,782.65
Tipo02,454571,21,1455.04
Tipo02,545618,30,467.32
Tipo02,549296,44,2665.67
Tipo02,587585,21,650.71
Tipo02,605509,21,829.09
Tipo02,610136,21,1137.26
Tipo01,46590,21,1382.54
Tipo02,393994,21,700.64
Tipo02,410907,21,1028.33
Tipo02,429923,21,1363.78
Tipo02,482881,21,364.93
Tipo02,496047,21,2934.9
Tipo03,513736,21,998.47
Tipo02,522071,62,1074.73
Tipo02,529290,21,1010.57
Tipo02,572601,21,2999.98
Tipo03,594849,21,625.78
Tipo02,604007,21,319.06
Tipo02,436625,21,159.03
Tipo02,476917,21,289.95
Tipo02,484947,21,152.47
Tipo02,490527,72,325.0
Tipo02,575073,2,100.0
Tipo02,399471,21,379.44
